,Time,Ax,Ay,Az,Gx,Gy,Gz,Label
8451,898222,0.94,-0.13,0.05,35.0,-42.26,21.71,1.0
8452,898326,0.82,-0.16,0.21,6.65,-1.46,11.28,1.0
8453,898439,0.92,-0.17,0.24,11.04,36.46,14.51,1.0
8454,898521,0.87,0.19,-0.06,-63.23,-34.76,-37.13,1.0
8455,898634,1.08,0.05,0.29,-5.12,18.05,-9.82,1.0
8456,898738,0.92,0.22,0.24,18.72,-32.68,21.16,1.0
8457,898820,0.93,-0.01,0.35,24.45,-36.65,2.68,1.0
8458,898999,0.75,0.03,-0.26,0.61,-149.7,-33.11,1.0
8459,899118,1.35,0.07,0.15,39.02,169.63,-1.77,1.0
8460,899189,1.17,0.11,-0.84,-0.18,-99.57,7.38,1.0
8461,899298,1.87,0.12,2.1,-24.57,795.37,14.63,1.0
8462,899377,1.83,0.06,2.27,7.13,97.2,9.39,1.0
8463,899487,-0.03,0.04,-0.42,-27.44,-1202.93,20.98,1.0
8464,899585,-0.45,0.53,0.93,-182.93,1036.83,7.8,1.0
8465,899664,0.47,-0.5,0.11,73.54,53.35,-5.55,1.0
8466,899774,0.05,-0.14,-0.18,144.94,-437.26,26.89,1.0
8467,899883,-0.12,-0.1,-0.23,13.35,-34.15,5.37,1.0
8468,899954,-0.08,0.12,-0.23,-18.54,-54.15,30.79,1.0
8469,900064,2.27,-0.41,-1.48,-22.56,779.57,36.52,1.0
8470,900174,0.63,0.13,1.05,-63.54,-307.13,-77.5,1.0
8471,900254,0.42,-0.41,-0.13,200.06,-405.06,-32.32,1.0
8472,900356,1.79,-0.4,7.69,55.85,-460.79,-22.44,1.0
8473,900466,0.92,-0.1,1.01,52.93,-87.93,23.66,1.0
8474,900545,0.79,-0.21,0.64,42.2,-120.85,21.34,1.0
8475,900666,0.71,0.15,0.55,-58.17,-93.72,28.35,1.0
8476,900770,0.54,0.04,0.47,25.18,-126.59,-1.95,1.0
8477,900852,-0.02,0.01,0.09,12.8,-387.56,15.67,1.0
8478,900966,-0.27,-0.02,-0.23,41.46,-336.16,-18.84,1.0
8479,901075,2.27,1.65,-2.62,154.27,621.71,-18.05,1.0
8480,901149,1.93,3.32,3.61,-126.71,213.17,-184.09,1.0
8481,901263,0.04,1.16,-0.17,-251.95,297.01,-73.6,1.0
8482,901377,1.81,0.44,0.03,-137.74,370.73,-125.0,1.0
8483,901460,2.36,-0.27,2.74,8.29,252.26,4.82,1.0
8484,901564,1.1,-0.19,2.28,-11.46,97.32,-37.74,1.0
8485,901677,-2.1,-7.23,-1.12,-979.33,759.21,1757.32,1.0
8486,901830,0.21,-0.18,0.78,-72.44,114.09,-34.63,1.0
8487,901945,0.71,-0.44,-0.39,116.46,916.34,-42.99,1.0
8488,902016,2.29,-0.39,1.22,173.96,442.56,245.98,1.0
8489,902126,2.04,0.19,1.41,26.89,-1030.43,-18.96,1.0
8490,902236,0.63,0.23,0.55,-10.91,-283.66,23.35,1.0
8491,902359,-0.31,-0.06,-0.9,50.49,45.3,-18.72,1.0
8492,902429,0.17,0.06,0.15,-66.16,147.68,-1.59,1.0
8493,902539,3.7,-0.44,-3.23,66.16,-241.59,-16.04,1.0
8494,902619,1.17,-0.07,0.93,-29.33,-175.73,-38.41,1.0
8495,902725,0.97,0.08,0.0,-14.63,-39.76,0.43,1.0
8496,902825,0.9,0.11,0.13,0.3,-75.98,-3.9,1.0
8497,902903,0.82,0.05,0.04,4.57,41.28,5.61,1.0
8498,903011,0.79,0.01,0.03,1.95,-12.07,-1.34,1.0
8499,903119,0.93,0.08,0.11,18.35,43.78,0.49,1.0
8500,903189,0.89,0.1,0.04,46.89,-7.8,-1.52,1.0
8501,903297,0.94,-0.09,0.12,63.23,17.87,13.17,1.0
8502,903376,0.94,-0.12,0.09,44.21,5.06,8.84,1.0
8503,903488,0.86,-0.07,0.08,16.22,-14.21,2.99,1.0
8504,903591,0.78,0.06,0.09,-10.18,0.49,-21.71,1.0
8505,903674,0.83,0.12,0.28,-19.09,85.24,-22.68,1.0
8506,903786,0.51,0.07,0.16,-0.43,-26.83,-10.0,1.0
8507,903899,0.41,0.17,-0.15,-43.11,-21.65,-7.26,1.0
8508,903973,0.25,0.1,-0.05,79.94,174.45,27.26,1.0
8509,904086,-0.05,0.09,1.33,-76.52,185.43,-2.74,1.0
8510,904169,-0.14,0.18,1.6,-32.8,314.57,-47.44,1.0
8511,904282,3.95,-0.01,0.37,525.49,-545.98,200.06,1.0
8512,904386,0.82,0.46,2.47,-49.51,124.33,208.11,1.0
8513,904469,-0.45,0.68,-1.61,1.34,88.29,35.24,1.0
8514,904583,-0.54,-0.07,0.93,-37.13,-472.32,18.05,1.0
8515,904697,-0.2,0.14,1.03,19.57,144.27,53.66,1.0
8516,904771,-0.13,0.08,1.05,-9.15,-76.83,38.54,1.0
8517,904885,0.12,-0.03,1.05,-7.87,-15.91,27.5,1.0
8518,904968,0.27,-0.05,1.0,-5.61,56.34,17.87,1.0
8519,905077,0.13,0.06,0.89,-11.04,-63.29,3.35,1.0
8520,905181,0.13,-0.04,1.0,-11.89,-50.06,0.3,1.0
8521,905264,0.19,-0.05,0.95,-9.7,-11.1,-6.34,1.0
8522,905377,0.31,-0.03,0.94,-8.84,3.48,-8.66,1.0
8523,905553,0.22,-0.09,0.99,7.01,9.15,14.15,1.0
8524,905633,0.21,-0.03,1.03,-0.73,2.87,6.28,1.0
8525,905747,0.19,-0.04,1.0,0.24,0.43,8.6,1.0
8526,905825,0.21,-0.03,0.98,0.67,-0.98,3.54,1.0
8527,905941,0.23,-0.04,0.96,0.12,-2.74,2.74,1.0
8528,906040,0.25,0.02,0.97,-8.23,-4.82,-6.65,1.0
8529,906119,0.23,-0.02,1.0,-0.61,4.21,7.5,1.0
8530,906227,0.16,-0.06,1.01,-13.54,-9.39,-12.99,1.0
8531,906336,0.25,-0.03,0.96,-0.98,-0.61,-3.78,1.0
8532,906406,0.21,-0.05,1.04,4.57,13.41,3.48,1.0
8533,906514,0.22,0.02,0.96,-2.62,-7.56,-3.48,1.0
8534,906593,0.32,0.02,0.88,-1.83,-8.78,2.01,1.0
8535,906693,0.23,-0.01,1.01,-0.91,15.67,2.44,1.0
8536,906801,0.21,-0.01,1.01,-3.41,2.8,-0.73,1.0
8537,906879,0.21,-0.02,0.99,-4.76,0.24,-4.7,1.0
8538,906985,0.17,0.0,0.97,3.84,-14.21,3.23,1.0
8539,907084,0.19,0.0,1.03,-4.33,-5.85,1.4,1.0
8540,907162,0.22,-0.03,0.99,-4.7,-1.77,1.4,1.0
8541,907271,0.23,0.01,0.97,-6.71,2.32,-3.66,1.0
8542,907349,0.21,-0.04,0.98,-5.3,2.38,0.37,1.0
8543,907451,0.2,-0.02,0.98,-4.02,-4.02,-2.8,1.0
8544,907561,0.22,-0.02,1.01,-0.79,-1.95,1.71,1.0
8545,907643,0.23,-0.05,1.0,-3.29,-20.06,-0.18,1.0
8546,907756,0.26,-0.05,1.02,-10.79,10.55,-11.59,1.0
8547,907860,0.22,-0.01,1.0,-9.15,2.74,-12.5,1.0
8548,907942,0.23,-0.02,0.97,-2.68,8.78,-3.54,1.0
8549,908054,0.2,0.02,1.01,3.9,0.24,2.87,1.0
8550,908136,0.32,-0.04,1.03,-4.15,27.44,1.65,1.0
8551,908239,0.25,-0.04,0.98,-4.51,38.84,2.01,1.0
8552,908352,0.18,-0.02,0.98,-9.15,7.32,-3.29,1.0
8553,908434,0.18,-0.0,0.99,-4.02,-6.22,1.16,1.0
8554,908544,0.21,-0.03,0.97,4.63,-1.52,8.6,1.0
8555,908647,0.23,-0.0,0.96,-2.01,-7.74,3.11,1.0
8556,908729,0.2,-0.05,1.0,-5.12,-3.23,1.52,1.0
8557,908905,0.23,-0.04,0.95,-4.33,5.18,-9.94,1.0
8558,908995,0.21,-0.01,0.94,-3.29,4.51,-16.1,1.0
8559,909096,0.2,-0.11,0.98,10.73,19.94,2.68,1.0
8560,909204,0.16,0.06,0.96,6.89,1.46,-0.43,1.0
8561,909283,0.08,-0.01,1.01,-7.32,63.78,6.04,1.0
8562,909392,-0.03,-0.02,0.95,-16.77,79.51,8.48,1.0
8563,909492,-0.16,0.0,1.0,-8.54,100.79,30.18,1.0
8564,909571,-0.31,-0.05,1.13,-3.17,111.34,56.59,1.0
8565,909680,-0.44,0.05,0.92,1.4,-32.32,-7.44,1.0
8566,909759,-0.37,-0.12,0.94,-2.07,-9.94,3.23,1.0
8567,909859,-0.22,0.08,1.11,-18.29,15.79,-10.61,1.0
8568,909969,-0.6,-0.6,1.52,-33.9,-503.78,26.34,1.0
8569,910049,-0.07,-0.46,1.24,-26.16,692.62,92.87,1.0
8570,910159,-0.14,-0.85,0.96,-35.73,-44.88,0.98,1.0
8571,910270,0.19,-0.1,1.03,-63.48,-12.99,-4.7,1.0
8572,910350,0.22,-0.4,0.73,-111.28,47.8,-8.6,1.0
8573,910463,0.14,-0.21,0.58,-59.21,-114.7,-35.85,1.0
8574,910571,0.17,-0.28,0.52,-56.71,-126.46,-46.95,1.0
8575,910646,0.07,-0.33,0.7,-33.78,-9.57,-36.71,1.0
8576,910759,0.03,-0.25,0.56,42.68,27.13,8.17,1.0
8577,910873,0.2,-0.6,0.93,70.67,69.76,52.01,1.0
8578,910957,0.1,-0.74,0.88,67.56,-21.52,41.1,1.0
8579,911062,0.14,-0.34,1.05,42.32,150.49,21.1,1.0
8580,911183,0.05,-0.13,1.08,56.34,-8.66,16.77,1.0
8581,911266,-0.04,-0.09,0.9,36.22,27.2,14.15,1.0
8582,911380,0.26,-0.53,1.27,-31.1,102.26,-36.52,1.0
8583,911455,-0.01,-0.22,0.96,-43.35,-104.15,-72.74,1.0
8584,911568,0.16,-0.01,0.7,-19.57,-46.22,-48.54,1.0
8585,911747,0.24,-0.2,0.98,-35.0,-9.82,-24.51,1.0
8586,911866,0.15,-0.51,1.01,-11.65,-6.89,-14.7,1.0
8587,911937,0.27,-0.43,1.01,-74.7,9.09,-41.95,1.0
8588,912047,0.27,-0.22,0.96,-66.34,-35.43,-16.22,1.0
8589,912127,0.08,-0.34,0.76,-1.83,-65.67,-14.39,1.0
8590,912237,0.24,-0.36,0.9,2.2,60.61,16.77,1.0
8591,912338,0.3,-0.38,0.91,30.12,4.94,7.5,1.0
8592,912417,0.26,-0.52,0.9,-4.15,-36.4,-11.28,1.0
8593,912524,0.39,-0.31,0.96,3.6,2.68,-18.05,1.0
8594,912633,0.4,-0.3,0.94,4.51,-13.96,-20.0,1.0
8595,912704,0.35,-0.36,0.88,-12.93,3.29,-12.01,1.0
8596,912814,0.36,-0.23,0.85,-26.04,-35.12,-8.35,1.0
8597,912894,0.38,-0.25,0.73,1.59,-37.87,7.26,1.0
8598,913003,0.41,-0.34,0.89,14.45,-47.62,25.3,1.0
8599,913105,0.42,-0.27,0.83,19.63,17.87,31.46,1.0
8600,913185,0.53,-0.31,0.83,28.9,-16.83,63.48,18.0
8601,913295,0.58,-0.51,1.11,-16.83,-32.38,52.26,18.0
8602,913415,0.23,-0.35,0.55,-3.6,-34.63,25.24,18.0
8603,913489,0.43,-0.4,0.72,24.15,16.4,4.7,18.0
8604,913603,0.61,-0.38,0.73,18.6,-24.94,-52.74,18.0
8605,913686,0.75,-0.44,1.07,-12.44,-51.65,-97.68,18.0
8606,913798,0.69,-0.02,1.03,-5.49,14.57,-86.89,18.0
8607,913902,0.9,0.05,0.9,-13.23,22.56,-92.07,18.0
8608,913985,0.54,-0.16,0.57,15.67,-180.91,-52.62,18.0
8609,914099,0.33,0.0,0.21,-27.68,-119.88,-18.35,18.0
8610,914212,0.28,0.06,0.39,-29.57,-51.04,1.04,18.0
8611,914285,0.32,0.08,0.31,-5.49,60.61,-8.23,18.0
8612,914398,1.19,-0.07,2.13,-44.02,-182.44,-52.74,18.0
8613,914511,1.25,0.07,1.43,24.39,-83.72,0.0,18.0
8614,914593,0.72,0.07,0.62,-4.82,-134.82,16.52,18.0
8615,914696,0.82,0.04,0.72,-24.45,-153.17,-13.48,18.0
8616,914779,0.7,0.25,-0.03,-24.45,-35.79,-3.72,18.0
8617,914892,0.84,0.04,0.09,-2.87,-45.55,-10.98,18.0
8618,915070,0.92,0.03,0.17,1.34,26.95,-6.46,18.0
8619,915150,1.0,0.05,0.24,12.74,63.35,4.76,18.0
8620,915262,0.94,-0.11,0.51,12.38,65.3,11.71,18.0
8621,915367,1.0,0.08,0.29,10.73,21.46,-13.84,18.0
8622,915446,0.97,-0.08,0.35,34.09,-13.84,3.23,18.0
8623,915546,0.9,0.21,0.15,-23.41,-81.59,-10.0,18.0
8624,915626,0.05,0.06,0.01,63.96,-299.39,25.61,18.0
8625,915735,0.61,0.06,-0.25,-83.17,273.6,-38.9,18.0
8626,915845,1.34,-0.18,0.85,-20.3,29.88,-35.91,18.0
8627,915916,1.67,-0.04,1.21,8.17,46.95,10.06,18.0
8628,916025,1.5,0.19,0.88,3.48,-8.72,-1.52,18.0
8629,916133,1.2,0.04,0.56,7.32,-65.61,5.55,18.0
8630,916212,0.82,0.13,0.28,-6.34,-55.18,6.1,18.0
8631,916312,0.78,-0.03,0.54,-2.2,149.63,20.18,18.0
8632,916428,0.6,0.07,0.03,2.32,-20.24,6.46,18.0
8633,916506,0.84,0.03,0.3,-3.05,102.26,8.6,18.0
8634,916635,0.84,0.02,0.26,-9.21,-28.78,-3.23,18.0
8635,916707,0.98,0.12,0.47,-7.07,13.48,2.01,18.0
8636,916819,0.91,0.04,0.33,-0.18,4.7,4.57,18.0
8637,916930,0.89,-0.01,0.25,-28.29,-15.06,11.52,18.0
8638,917012,0.96,0.02,0.44,1.28,-15.98,-1.95,18.0
8639,917115,0.94,0.03,0.35,-4.7,-1.04,3.05,18.0
8640,917222,0.96,0.02,0.33,-9.45,1.77,2.01,18.0
8641,917304,0.95,0.08,0.23,-9.02,-1.71,0.43,18.0
8642,917416,0.86,0.05,0.53,21.16,15.55,14.15,18.0
8643,917490,1.0,-0.09,0.48,4.21,-78.48,17.01,18.0
8644,917602,1.0,-0.2,-0.33,-8.6,-108.29,1.22,18.0
8645,917715,0.6,0.08,0.33,-58.6,-168.48,-5.67,18.0
8646,917798,0.78,-0.3,-0.66,88.35,-65.61,-6.46,18.0
8647,917902,1.42,0.1,1.1,18.9,260.91,35.67,18.0
8648,918016,1.45,0.1,0.06,25.0,-40.43,23.54,18.0
8649,918098,0.68,-0.11,-1.11,58.72,221.65,2.68,18.0
8650,918212,1.1,-0.48,2.67,26.77,-203.17,17.5,18.0
8651,918287,0.97,-0.15,1.46,48.41,-361.77,-11.46,18.0
8652,918401,-0.8,0.29,0.21,-171.4,30.06,162.01,18.0
8653,918582,0.62,0.76,2.42,-97.56,-781.95,-347.2,18.0
8654,918672,1.63,-0.35,-0.36,-10.67,300.49,-101.83,18.0
8655,918773,1.19,-0.07,1.15,-47.68,-58.84,33.35,18.0
8656,918883,1.42,-0.23,0.99,12.74,126.89,13.17,18.0
8657,918962,1.25,0.15,0.69,22.07,-18.29,-10.43,18.0
8658,919070,1.18,0.09,0.6,35.18,-59.27,13.54,18.0
8659,919171,1.01,0.12,0.43,37.5,-81.59,22.8,18.0
8660,919251,0.68,-0.37,0.04,44.76,-225.18,27.32,18.0
8661,919360,0.48,-0.1,-0.41,-20.61,-204.15,24.27,18.0
8662,919470,0.45,-0.06,-0.58,-1.4,61.1,7.8,18.0
8663,919541,0.57,-0.07,0.4,-38.84,375.98,-3.54,18.0
8664,919650,0.35,0.82,-0.78,-183.78,-910.0,-93.29,18.0
8665,919730,1.4,0.22,-0.3,23.11,1215.3,127.01,18.0
8666,919836,1.78,-0.14,1.73,34.88,-191.46,-16.52,18.0
8667,919937,1.32,-0.06,1.6,8.84,-216.71,-46.4,18.0
8668,920017,-3.08,-0.54,-1.39,284.57,-16.1,-148.17,18.0
8669,920127,0.04,0.3,0.37,20.24,664.57,0.85,18.0
8670,920238,0.15,-0.18,-0.04,93.23,-325.98,-9.39,18.0
8671,920311,0.08,-0.03,-0.08,5.24,106.83,13.66,18.0
8672,920424,0.15,0.16,0.4,120.49,-48.9,41.34,18.0
8673,920538,1.36,0.95,-3.82,-327.99,159.15,-108.48,18.0
8674,920622,0.68,-0.94,1.7,60.37,-371.52,-31.52,18.0
8675,920726,1.34,0.49,1.2,-15.67,55.73,-27.93,18.0
8676,920839,1.19,0.02,0.81,-32.87,0.3,-14.88,18.0
8677,920922,1.04,-0.09,0.48,-40.43,-87.38,-25.24,18.0
8678,921036,0.9,0.2,0.07,-67.32,-119.82,-31.22,18.0
8679,921140,0.99,0.11,-0.06,-35.79,6.04,-11.95,18.0
8680,921222,1.19,0.12,0.08,-23.84,-9.39,5.55,18.0
8681,921335,1.15,0.26,0.1,4.39,-22.44,19.15,18.0
8682,921418,0.65,0.04,0.23,39.82,-102.38,15.98,18.0
8683,921522,0.45,-0.03,-0.02,37.68,-132.99,5.43,18.0
8684,921642,0.93,-0.01,-0.54,-32.26,142.5,23.48,18.0
8685,921725,1.3,-0.36,0.95,-50.85,392.32,-14.94,18.0
8686,921835,2.06,-0.44,2.3,-24.88,40.98,-45.37,18.0
8687,921932,0.55,-0.02,1.11,0.85,-198.54,-96.04,18.0
8688,922015,-1.09,-0.26,-0.62,-108.84,-232.5,85.18,18.0
8689,922195,0.38,-0.08,6.06,-65.85,600.37,-360.3,18.0
8690,922311,1.82,0.36,2.3,-58.9,-47.5,-8.78,18.0
8691,922382,1.33,-0.14,0.1,9.7,9.27,18.54,18.0
8692,922491,1.03,-0.04,0.01,21.95,-131.46,-15.0,18.0
8693,922600,0.77,0.1,-0.29,6.95,-104.82,-19.94,18.0
8694,922679,0.9,0.02,-0.03,-11.34,28.84,-6.83,18.0
8695,922779,0.85,0.05,-0.24,-19.15,-40.98,3.11,18.0
8696,922858,1.32,0.28,0.05,-16.04,99.7,3.6,18.0
8697,922968,1.11,-0.15,-0.61,32.99,-100.49,18.29,18.0
8698,923077,0.6,0.12,-0.09,3.29,-121.59,13.41,18.0
8699,923147,-0.04,-0.08,-0.62,0.91,-403.54,-12.38,18.0
8700,923266,0.96,-0.19,-0.4,0.06,484.09,33.05,18.0
8701,923375,1.15,0.24,-0.24,42.8,-228.78,22.2,18.0
8702,923455,0.7,0.08,-0.52,96.59,-250.85,48.17,18.0
8703,923556,1.0,-0.07,-0.8,78.41,475.61,8.9,18.0
8704,923636,1.69,-0.76,3.24,5.85,-102.93,-13.48,18.0
8705,923746,1.73,0.19,1.69,-22.8,54.51,-23.35,18.0
8706,923858,-2.18,0.76,0.38,-44.33,-1637.07,-136.16,18.0
8707,923932,-0.1,0.4,0.55,-243.17,837.62,59.51,18.0
8708,924046,0.31,-0.28,0.18,78.78,-43.23,43.78,18.0
8709,924159,-0.05,0.31,-0.54,-116.65,-204.09,27.99,18.0
8710,924241,-0.04,0.0,-0.25,-51.34,-86.89,-5.85,18.0
8711,924344,0.06,-0.13,-0.01,-31.71,-35.91,-10.79,18.0
8712,924454,-0.44,-1.39,5.12,320.67,983.6,154.82,18.0
8713,924538,1.37,0.3,1.28,-11.83,-176.52,-46.59,18.0
8714,924651,1.25,0.06,0.5,6.04,-74.39,-0.3,18.0
8715,924790,1.09,-0.01,0.26,26.59,-142.99,-20.0,18.0
8716,924873,0.72,0.01,0.06,46.16,-59.7,14.33,18.0
8717,924986,0.77,-0.22,0.16,1.59,140.79,-9.63,18.0
8718,925099,1.01,0.13,0.41,-51.89,-36.83,-5.79,18.0
8719,925173,1.17,-0.02,0.05,-13.6,-68.54,-19.15,18.0
8720,925286,1.1,0.41,-0.02,1.71,-83.23,7.62,18.0
8721,925369,1.14,0.11,-0.09,25.3,-116.77,28.84,18.0
8722,925482,0.66,-0.02,-0.28,-1.28,-182.62,-28.66,18.0
8723,925586,0.33,0.07,-0.21,-14.21,-92.56,-5.18,18.0
8724,925668,0.81,0.01,-0.38,23.11,207.68,-4.45,18.0
8725,925781,1.32,0.43,0.17,36.95,86.71,-12.62,18.0
8726,925895,0.83,-0.35,-0.22,66.71,-259.94,62.01,18.0
8727,925968,0.69,0.2,-0.61,-20.3,275.55,16.95,18.0
8728,926147,-0.15,0.25,-0.1,-183.9,93.41,-25.98,18.0
8729,926267,0.15,-0.08,0.17,17.68,69.15,12.38,18.0
8730,926345,-0.08,-0.09,-0.44,-11.28,-88.84,7.13,18.0
8731,926446,1.11,-0.58,-0.99,59.09,256.4,39.63,18.0
8732,926526,0.48,1.21,3.12,-117.68,-129.02,-183.84,18.0
8733,926636,1.48,0.01,0.52,-80.98,80.67,-0.61,18.0
8734,926745,0.89,0.03,0.1,-42.26,-95.12,-19.15,18.0
8735,926816,0.89,0.08,0.28,-24.27,-7.87,-19.15,18.0
8736,926933,1.04,0.18,0.26,-16.71,24.33,-15.24,18.0
8737,927039,1.12,0.18,0.25,-9.39,27.8,-5.85,18.0
8738,927117,1.04,0.15,0.23,-10.67,26.1,-4.88,18.0
8739,927217,1.03,0.23,0.23,-0.49,0.06,-7.87,18.0
8740,927295,1.02,0.16,0.2,6.52,-31.34,9.39,18.0
8741,927404,0.85,0.05,0.12,20.49,-38.35,10.18,18.0
8742,927514,0.94,0.07,0.3,2.44,62.5,-22.13,18.0
8743,927584,1.1,0.24,0.41,-15.37,17.26,15.61,18.0
8744,927693,0.91,0.05,0.2,25.98,-48.11,19.88,18.0
8745,927803,0.97,-0.0,0.1,8.29,14.15,10.73,18.0
8746,927874,1.27,0.09,0.04,-11.95,-38.96,0.91,18.0
8747,927986,0.9,0.09,-0.51,-27.56,-193.6,8.35,18.0
8748,928099,0.48,0.1,-0.27,-24.39,-58.96,23.96,18.0
8749,928182,0.54,0.01,0.01,45.91,160.3,9.27,18.0
8750,928286,0.82,-0.31,0.4,48.35,138.17,55.3,1.0
8751,928369,1.44,-0.58,0.15,20.79,60.18,18.54,1.0
8752,928482,0.9,0.0,-1.06,72.32,-493.84,20.06,1.0
8753,928595,1.18,0.08,2.74,18.41,1089.82,12.5,1.0
8754,928669,1.52,-0.52,1.17,30.12,-134.33,-14.45,1.0
8755,928783,0.44,0.42,0.6,-197.01,-666.71,-165.85,1.0
8756,928897,-0.62,-0.45,0.68,-178.84,-304.02,59.09,1.0
8757,928981,0.23,0.49,0.75,148.96,458.05,115.91,1.0
8758,929149,0.95,-0.86,0.76,87.62,12.87,96.89,1.0
8759,929239,1.52,-0.37,0.57,20.79,16.4,5.67,1.0
8760,929345,1.4,-0.2,0.73,-40.91,-21.34,-19.63,1.0
8761,929455,1.2,0.05,0.66,-37.74,-30.24,-30.73,1.0
8762,929526,0.97,0.09,0.42,-35.43,-69.45,-30.18,1.0
8763,929634,0.9,-0.03,0.26,-23.78,-34.76,-4.88,1.0
8764,929744,0.84,0.04,0.1,-20.61,-104.51,33.9,1.0
8765,929823,1.02,-0.1,0.23,-23.72,56.95,9.57,1.0
8766,929923,0.88,0.18,0.03,-52.62,-62.68,-11.71,1.0
8767,930002,1.03,0.28,0.24,-16.46,49.57,-4.63,1.0
8768,930112,1.01,0.06,-0.04,24.45,11.16,20.24,1.0
8769,930221,0.98,-0.08,0.18,27.44,12.2,27.56,1.0
8770,930291,0.88,0.11,0.11,4.76,22.93,18.78,1.0
8771,930400,0.86,-0.05,0.1,25.24,-3.66,25.06,1.0
8772,930509,0.68,-0.31,0.18,49.88,-19.82,15.67,1.0
8773,930588,0.69,0.78,-0.21,-81.83,-162.56,-8.9,1.0
8774,930690,1.35,0.54,0.69,-32.56,-35.67,-47.62,1.0
8775,930769,0.92,-0.26,0.68,42.5,15.67,25.55,1.0
8776,930879,0.99,-0.42,0.46,-19.33,69.63,-1.77,1.0
8777,930990,1.19,-0.04,-0.04,8.84,-179.63,-5.06,1.0
8778,931064,0.84,-0.09,-0.46,-5.37,-202.01,-10.85,1.0
8779,931178,0.4,-0.17,-0.32,-15.55,-149.82,-12.13,1.0
8780,931291,0.61,0.18,-0.12,3.9,268.96,-9.57,1.0
8781,931374,0.66,0.32,0.12,-79.82,-272.07,-72.8,1.0
8782,931478,0.99,0.25,-0.18,61.71,82.13,39.76,1.0
8783,931592,0.47,-0.16,-0.69,107.99,-557.62,6.1,1.0
8784,931675,1.21,-0.05,2.56,2.44,1097.32,17.2,1.0
8785,931789,1.58,-0.27,2.05,-54.7,93.35,-20.18,1.0
8786,931890,0.41,0.02,0.9,-13.72,-585.43,-65.24,1.0
8787,931973,-2.03,-0.38,-1.96,-354.51,-91.1,256.89,1.0
8788,932161,-0.32,0.18,2.95,12.87,1538.05,-80.0,1.0
8789,932278,1.69,-0.55,0.53,7.5,54.94,100.91,1.0
8790,932348,0.95,0.18,0.27,0.55,175.43,-47.44,1.0
8791,932458,1.52,-0.13,1.74,31.04,95.67,18.41,1.0
8792,932567,1.28,0.05,1.55,-11.95,-53.66,6.59,1.0
8793,932646,0.86,0.13,0.93,-1.22,-142.93,-2.93,1.0
8794,932746,0.81,0.15,0.62,-9.33,-124.15,18.41,1.0
8795,932825,0.79,0.1,0.21,-10.06,-81.22,14.51,1.0
8796,932935,0.8,-0.09,0.32,14.57,-32.38,25.18,1.0
8797,933044,0.85,-0.06,0.3,-9.27,-11.83,-10.0,1.0
8798,933114,0.6,0.02,0.02,1.04,-114.02,-0.3,1.0
8799,933223,0.91,0.03,0.3,-5.55,97.99,-18.54,1.0
8800,933332,0.71,0.09,-0.03,2.99,-53.66,2.01,1.0
8801,933411,1.0,0.45,0.56,-8.72,187.26,-14.09,1.0
8802,933512,0.87,0.02,0.25,-8.11,-75.37,-2.62,1.0
8803,933591,0.83,-0.17,0.41,9.76,-18.41,16.52,1.0
8804,933700,1.05,0.1,0.36,-24.7,-64.15,-15.67,1.0
8805,933809,1.04,0.03,0.04,13.66,-52.32,14.51,1.0
8806,933880,0.64,-0.08,-0.32,-38.11,-328.6,-29.51,1.0
8807,934002,0.46,0.15,-0.39,12.26,21.28,2.2,1.0
8808,934114,0.89,0.1,0.27,34.88,287.13,10.24,1.0
8809,934198,1.17,-0.08,0.11,16.22,-148.17,35.85,1.0
8810,934298,1.18,0.25,-0.07,-2.26,88.23,-16.83,1.0
8811,934381,0.77,-0.25,-0.73,72.99,2.5,-33.78,1.0
8812,934495,1.81,-0.03,5.23,37.93,526.04,68.84,1.0
8813,934608,1.46,-0.02,2.5,-24.63,156.34,4.45,1.0
8814,934682,-0.64,0.32,0.17,-22.26,-1301.28,-78.9,1.0
8815,934795,-0.39,0.25,0.57,-71.77,1034.63,-4.27,1.0
8816,934908,0.34,-0.08,0.17,8.78,-97.26,94.21,1.0
8817,935083,0.38,0.11,0.58,-59.33,-211.22,-42.56,1.0
8818,935164,3.99,0.43,4.42,-78.23,488.17,-91.52,1.0
8819,935279,0.97,-0.23,1.15,-4.7,-266.89,22.62,1.0
8820,935359,0.54,0.44,0.39,6.65,-280.18,-9.39,1.0
8821,935468,0.73,0.18,0.27,3.48,-77.5,-2.62,1.0
8822,935568,0.79,0.0,0.4,4.7,-29.02,-0.67,1.0
8823,935646,0.61,0.01,0.1,-26.71,-78.96,-4.7,1.0
8824,935778,0.51,0.02,-0.09,-55.06,-23.05,-9.7,1.0
8825,935888,0.83,0.4,0.13,-55.37,53.84,-11.46,1.0
8826,935958,0.95,0.28,0.22,8.72,53.48,11.59,1.0
8827,936068,0.91,0.2,0.32,31.46,51.28,33.54,1.0
8828,936147,0.87,0.17,0.27,39.51,24.94,45.55,1.0
8829,936256,1.34,0.07,0.12,49.94,38.72,17.74,1.0
8830,936363,0.75,0.36,0.41,83.35,26.28,41.22,1.0
8831,936443,0.96,-0.04,0.76,30.06,157.93,-2.38,1.0
8832,936555,0.88,-0.16,0.5,18.17,50.61,20.12,1.0
8833,936665,0.89,-0.1,0.49,30.55,-7.62,16.83,1.0
